file,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit106,LOW Stephen,DRINAN Karen,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit107,CAMPBELL James,CAMPBELL James,LOW Stephen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit108,CAMPBELL James,DRINAN Karen,GREEN Alan,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit109,GREEN Alan,DRINAN Karen,LOW Stephen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit110,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit111,DRINAN Karen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit112,CAMPBELL James,CAMPBELL James,GREEN Alan,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit113,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit114,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit115,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit116,GREEN Alan,GREEN Alan,GREEN Alan,CAMPBELL James,CAMPBELL James,GREEN Alan,GREEN Alan,GREEN Alan,GREEN Alan,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit117,DRINAN Karen,DRINAN Karen,GREEN Alan,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit118,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,GREEN Alan,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit119,DRINAN Karen,DRINAN Karen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit120,GREEN Alan,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit121,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit122,GREEN Alan,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit123,GREEN Alan,CAMPBELL James,LOW Stephen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit124,DRINAN Karen,DRINAN Karen,GREEN Alan,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit125,GREEN Alan,DRINAN Karen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit126,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit127,LOW Stephen,DRINAN Karen,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen,CAMPBELL James,CAMPBELL James,CAMPBELL James,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit128,CAMPBELL James,DRINAN Karen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit129,DRINAN Karen,DRINAN Karen,LOW Stephen,GREEN Alan,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit130,DRINAN Karen,DRINAN Karen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit131,CAMPBELL James,DRINAN Karen,GREEN Alan,CAMPBELL James,GREEN Alan,GREEN Alan,GREEN Alan,GREEN Alan,GREEN Alan,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit132,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit133,DRINAN Karen,DRINAN Karen,GREEN Alan,CAMPBELL James,CAMPBELL James,GREEN Alan,DRINAN Karen,DRINAN Karen,DRINAN Karen,DRINAN Karen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit134,DRINAN Karen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit135,GREEN Alan,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,LOW Stephen,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit136,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit137,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit138,GREEN Alan,DRINAN Karen,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit139,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,LOW Stephen,LOW Stephen,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit140,GREEN Alan,DRINAN Karen,LOW Stephen,CAMPBELL James,CAMPBELL James,GREEN Alan,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit141,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit142,DRINAN Karen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit143,DRINAN Karen,DRINAN Karen,DRINAN Karen,CAMPBELL James,CAMPBELL James,GREEN Alan,GREEN Alan,DRINAN Karen,DRINAN Karen,DRINAN Karen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit144,GREEN Alan,DRINAN Karen,LOW Stephen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit145,DRINAN Karen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit146,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit147,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,LOW Stephen,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit148,DRINAN Karen,DRINAN Karen,LOW Stephen,GREEN Alan,LOW Stephen,LOW Stephen,GREEN Alan,LOW Stephen,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit149,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit150,DRINAN Karen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit151,DRINAN Karen,DRINAN Karen,LOW Stephen,CAMPBELL James,CAMPBELL James,GREEN Alan,GREEN Alan,LOW Stephen,GREEN Alan,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit152,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit153,DRINAN Karen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit154,GREEN Alan,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit155,GREEN Alan,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit156,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit157,DRINAN Karen,DRINAN Karen,DRINAN Karen,CAMPBELL James,CAMPBELL James,DRINAN Karen,DRINAN Karen,DRINAN Karen,DRINAN Karen,DRINAN Karen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit158,CAMPBELL James,DRINAN Karen,LOW Stephen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit159,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit160,LOW Stephen,LOW Stephen,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit161,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit162,GREEN Alan,DRINAN Karen,LOW Stephen,GREEN Alan,LOW Stephen,GREEN Alan,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit163,CAMPBELL James,DRINAN Karen,GREEN Alan,GREEN Alan,CAMPBELL James,CAMPBELL James,GREEN Alan,LOW Stephen,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit164,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit165,LOW Stephen,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit166,DRINAN Karen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,DRINAN Karen,GREEN Alan,GREEN Alan,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit167,GREEN Alan,DRINAN Karen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit168,GREEN Alan,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit169,GREEN Alan,DRINAN Karen,GREEN Alan,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit170,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,LOW Stephen,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit171,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit172,LOW Stephen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,GREEN Alan,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit173,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit174,LOW Stephen,DRINAN Karen,LOW Stephen,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit175,CAMPBELL James,LOW Stephen,GREEN Alan,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit176,LOW Stephen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit177,DRINAN Karen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit178,GREEN Alan,CAMPBELL James,GREEN Alan,GREEN Alan,CAMPBELL James,GREEN Alan,GREEN Alan,GREEN Alan,GREEN Alan,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit179,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit180,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,DRINAN Karen,LOW Stephen,GREEN Alan,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit181,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit182,DRINAN Karen,DRINAN Karen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit183,GREEN Alan,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit184,GREEN Alan,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit185,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit186,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit187,GREEN Alan,GREEN Alan,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,CAMPBELL James,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit188,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit189,CAMPBELL James,DRINAN Karen,LOW Stephen,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit190,DRINAN Karen,DRINAN Karen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit191,DRINAN Karen,LOW Stephen,LOW Stephen,GREEN Alan,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit192,GREEN Alan,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit193,LOW Stephen,DRINAN Karen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit194,DRINAN Karen,LOW Stephen,LOW Stephen,GREEN Alan,LOW Stephen,LOW Stephen,GREEN Alan,LOW Stephen,GREEN Alan,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit195,LOW Stephen,LOW Stephen,CAMPBELL James,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit196,LOW Stephen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,GREEN Alan
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit197,CAMPBELL James,DRINAN Karen,LOW Stephen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit198,DRINAN Karen,DRINAN Karen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen,LOW Stephen
NSW_Local_Government_2024_Dungog_-_B_Ward 2 seats.csv__hit199,CAMPBELL James,DRINAN Karen,LOW Stephen,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,CAMPBELL James,GREEN Alan
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit0,OXLEY Kay,MEEHAN Phil,OXLEY Kay,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit1,OXLEY Kay,MEEHAN Phil,OXLEY Kay,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit2,OXLEY Kay,MEEHAN Phil,OXLEY Kay,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit3,MEEHAN Phil,OXLEY Kay,OXLEY Kay,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit4,OXLEY Kay,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit5,LOONE Damian,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit6,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit7,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit8,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit9,LOONE Damian,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit10,OXLEY Kay,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit11,LOONE Damian,OXLEY Kay,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit12,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit13,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit14,OXLEY Kay,OXLEY Kay,OXLEY Kay,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit15,OXLEY Kay,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit16,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
NSW_Local_Government_2024_Ballina_-_A_Ward 3 seats.csv__hit17,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil,MEEHAN Phil
